,0,1,2
2860,35,21.0,143.0
2861,81,21.0,159.0
2862,6,98.0,106.0
2863,24,97.0,26.0
2864,120,29.0,153.0
2865,141,97.0,49.0
2866,59,114.0,32.0
2867,116,107.0,78.0
2868,5,27.0,145.0
2869,134,89.0,159.0
2870,127,85.0,140.0
2871,137,60.0,78.0
2872,13,153.0,47.0
2873,101,31.0,81.0
2874,112,20.0,63.0
2875,149,119.0,152.0
2876,14,87.0,75.0
2877,52,17.0,36.0
2878,83,35.0,147.0
2879,130,56.0,108.0
2880,114,3.0,131.0
2881,148,52.0,85.0
2882,134,128.0,135.0
2883,26,135.0,76.0
2884,119,50.0,90.0
2885,76,112.0,51.0
2886,103,47.0,50.0
2887,42,126.0,48.0
2888,6,16.0,51.0
2889,133,73.0,68.0
2890,3,14.0,90.0
2891,29,158.0,132.0
2892,75,78.0,151.0
2893,93,72.0,157.0
2894,68,79.0,54.0
2895,89,65.0,40.0
2896,44,76.0,47.0
2897,123,42.0,89.0
2898,123,129.0,34.0
2899,125,29.0,74.0
2900,23,51.0,28.0
2901,152,151.0,58.0
2902,65,70.0,80.0
2903,21,15.0,52.0
2904,20,53.0,95.0
2905,53,40.0,61.0
2906,117,0.0,116.0
2907,42,77.0,152.0
2908,70,14.0,103.0
2909,9,130.0,20.0
2910,26,147.0,73.0
2911,17,84.0,38.0
2912,35,103.0,17.0
2913,120,70.0,160.0
2914,5,8.0,3.0
2915,61,152.0,45.0
2916,113,75.0,149.0
2917,111,157.0,93.0
2918,117,32.0,50.0
2919,121,110.0,125.0
2920,42,54.0,142.0
2921,107,106.0,114.0
2922,32,104.0,102.0
2923,148,138.0,132.0
2924,112,125.0,69.0
2925,17,72.0,65.0
2926,109,80.0,153.0
2927,7,84.0,107.0
2928,45,37.0,142.0
2929,138,58.0,102.0
2930,54,12.0,145.0
2931,156,140.0,59.0
2932,140,129.0,100.0
2933,83,144.0,9.0
2934,35,124.0,112.0
2935,140,81.0,107.0
2936,68,148.0,126.0
2937,63,130.0,83.0
2938,79,114.0,10.0
2939,158,6.0,15.0
2940,123,73.0,100.0
2941,13,101.0,119.0
2942,35,91.0,19.0
2943,96,126.0,35.0
2944,155,133.0,15.0
2945,5,122.0,137.0
2946,23,32.0,97.0
2947,75,45.0,39.0
2948,53,12.0,110.0
2949,82,3.0,80.0
2950,73,43.0,98.0
2951,136,39.0,75.0
2952,144,117.0,134.0
2953,149,23.0,57.0
2954,134,9.0,91.0
2955,57,150.0,46.0
2956,23,11.0,116.0
2957,40,38.0,20.0
2958,35,108.0,112.0
2959,143,114.0,6.0
2960,19,10.0,75.0
2961,5,13.0,160.0
2962,2,141.0,85.0
2963,130,92.0,83.0
2964,41,157.0,152.0
2965,12,100.0,11.0
2966,142,129.0,117.0
2967,137,127.0,128.0
2968,107,54.0,82.0
2969,62,133.0,88.0
2970,46,108.0,33.0
2971,105,91.0,126.0
2972,92,141.0,46.0
2973,35,81.0,3.0
2974,131,21.0,78.0
2975,131,10.0,59.0
2976,78,122.0,134.0
2977,10,109.0,5.0
2978,1,112.0,23.0
2979,149,132.0,59.0
2980,71,124.0,45.0
2981,50,160.0,103.0
2982,103,9.0,49.0
2983,123,97.0,113.0
2984,60,53.0,110.0
2985,140,53.0,145.0
2986,136,129.0,1.0
2987,58,61.0,8.0
2988,146,106.0,40.0
2989,71,131.0,144.0
2990,109,133.0,8.0
2991,106,137.0,110.0
2992,142,89.0,109.0
2993,133,57.0,118.0
2994,4,27.0,105.0
2995,34,85.0,144.0
2996,87,159.0,48.0
2997,120,115.0,110.0
2998,60,35.0,18.0
2999,122,159.0,146.0
3000,129,33.0,54.0
3001,57,119.0,135.0
3002,132,124.0,154.0
3003,129,31.0,58.0
3004,154,133.0,21.0
3005,15,8.0,86.0
3006,77,13.0,33.0
3007,64,68.0,66.0
3008,139,49.0,102.0
3009,96,57.0,149.0
3010,0,32.0,58.0
3011,33,16.0,160.0
3012,129,51.0,33.0
3013,20,105.0,134.0
3014,44,50.0,48.0
3015,71,119.0,21.0
3016,73,153.0,15.0
3017,160,149.0,87.0
3018,125,43.0,56.0
3019,111,160.0,57.0
3020,127,99.0,15.0
3021,89,117.0,92.0
3022,137,36.0,89.0
3023,82,144.0,91.0
3024,88,104.0,58.0
3025,104,124.0,59.0
3026,21,42.0,116.0
3027,66,152.0,2.0
3028,130,12.0,46.0
3029,44,149.0,74.0
3030,120,66.0,159.0
3031,83,21.0,102.0
3032,91,144.0,109.0
3033,145,12.0,77.0
3034,141,87.0,90.0
3035,3,113.0,122.0
3036,31,103.0,8.0
3037,131,97.0,106.0
3038,97,156.0,23.0
3039,35,140.0,46.0
3040,113,30.0,8.0
3041,76,72.0,50.0
3042,22,94.0,74.0
3043,10,13.0,108.0
3044,47,61.0,79.0
3045,139,101.0,78.0
3046,5,16.0,104.0
3047,116,132.0,58.0
3048,39,92.0,10.0
3049,8,86.0,64.0
3050,68,133.0,91.0
3051,150,135.0,158.0
3052,160,41.0,6.0
3053,150,120.0,95.0
3054,0,56.0,48.0
3055,15,38.0,22.0
3056,86,1.0,80.0
3057,149,3.0,24.0
3058,101,116.0,44.0
3059,101,109.0,128.0
3060,55,120.0,94.0
3061,68,128.0,112.0
3062,12,55.0,1.0
3063,123,55.0,64.0
3064,126,40.0,36.0
3065,6,63.0,23.0
3066,43,111.0,56.0
3067,68,142.0,61.0
3068,44,52.0,148.0
3069,25,62.0,89.0
3070,145,86.0,46.0
3071,152,143.0,122.0
3072,121,38.0,5.0
3073,151,107.0,15.0
3074,157,95.0,153.0
3075,114,147.0,10.0
3076,160,4.0,23.0
3077,82,91.0,71.0
3078,149,98.0,131.0
3079,128,59.0,53.0
3080,9,149.0,140.0
3081,26,45.0,141.0
3082,123,57.0,21.0
3083,101,73.0,74.0
3084,12,116.0,151.0
3085,121,104.0,122.0
3086,134,63.0,72.0
3087,124,21.0,17.0
3088,140,10.0,22.0
3089,27,62.0,99.0
3090,93,32.0,122.0
3091,23,137.0,14.0
3092,1,96.0,61.0
3093,13,151.0,48.0
3094,52,3.0,151.0
3095,116,143.0,41.0
3096,6,81.0,79.0
3097,76,39.0,128.0
3098,160,51.0,75.0
3099,157,73.0,55.0
3100,65,52.0,24.0
3101,40,29.0,3.0
3102,116,101.0,133.0
3103,66,2.0,17.0
3104,145,42.0,83.0
3105,110,129.0,102.0
3106,17,72.0,154.0
3107,131,104.0,35.0
3108,109,77.0,144.0
3109,113,152.0,106.0
3110,64,41.0,38.0
3111,1,12.0,49.0
3112,67,38.0,131.0
3113,119,79.0,41.0
3114,17,47.0,112.0
3115,21,37.0,39.0
3116,1,158.0,18.0
3117,92,158.0,76.0
3118,82,127.0,45.0
3119,126,119.0,121.0
3120,52,12.0,0.0
3121,35,110.0,159.0
3122,129,25.0,130.0
3123,65,100.0,89.0
3124,34,110.0,105.0
3125,134,92.0,31.0
3126,100,89.0,82.0
3127,35,119.0,40.0
3128,72,122.0,128.0
3129,146,84.0,95.0
3130,157,27.0,93.0
3131,73,85.0,10.0
3132,89,136.0,147.0
3133,149,129.0,8.0
3134,60,32.0,90.0
3135,132,113.0,42.0
3136,137,49.0,146.0
3137,8,84.0,111.0
3138,109,147.0,46.0
3139,127,65.0,57.0
3140,35,39.0,68.0
3141,25,116.0,55.0
3142,31,11.0,103.0
3143,88,121.0,32.0
3144,47,69.0,85.0
3145,59,147.0,14.0
3146,53,9.0,13.0
3147,160,19.0,31.0
3148,42,76.0,43.0
3149,91,74.0,27.0
3150,59,128.0,5.0
3151,45,78.0,30.0
3152,152,12.0,146.0
3153,22,129.0,38.0
3154,109,2.0,64.0
3155,157,43.0,151.0
3156,23,113.0,44.0
3157,110,32.0,155.0
3158,16,122.0,143.0
3159,143,149.0,30.0
3160,3,151.0,48.0
3161,102,49.0,19.0
3162,70,6.0,119.0
3163,127,14.0,98.0
3164,83,26.0,128.0
3165,108,130.0,118.0
3166,68,104.0,83.0
3167,53,157.0,11.0
3168,142,79.0,143.0
3169,92,129.0,119.0
3170,4,25.0,42.0
3171,145,98.0,50.0
3172,122,157.0,87.0
3173,85,135.0,0.0
3174,6,93.0,31.0
3175,61,103.0,79.0
3176,98,154.0,155.0
3177,132,75.0,48.0
3178,6,83.0,105.0
3179,118,3.0,72.0
3180,28,124.0,98.0
3181,138,0.0,150.0
3182,117,3.0,22.0
3183,139,67.0,37.0
3184,36,132.0,32.0
3185,109,103.0,45.0
3186,71,7.0,75.0
3187,138,49.0,9.0
3188,35,9.0,88.0
3189,25,54.0,160.0
3190,69,20.0,129.0
3191,50,105.0,19.0
3192,120,90.0,73.0
3193,71,45.0,157.0
3194,136,67.0,117.0
3195,37,52.0,132.0
3196,93,40.0,76.0
3197,150,160.0,39.0
3198,1,130.0,58.0
3199,110,95.0,138.0
3200,3,107.0,101.0
3201,56,88.0,105.0
3202,4,32.0,147.0
3203,20,18.0,79.0
3204,43,89.0,52.0
3205,97,39.0,82.0
3206,104,152.0,100.0
3207,36,101.0,81.0
3208,79,62.0,156.0
3209,0,52.0,126.0
3210,65,108.0,44.0
3211,50,20.0,124.0
3212,116,19.0,141.0
3213,77,14.0,12.0
3214,31,122.0,64.0
3215,141,10.0,18.0
3216,125,98.0,114.0
3217,118,39.0,46.0
3218,107,59.0,1.0
3219,130,135.0,112.0
3220,12,40.0,63.0
3221,137,160.0,31.0
3222,5,46.0,147.0
3223,31,79.0,19.0
3224,99,40.0,152.0
3225,26,33.0,43.0
3226,89,43.0,12.0
3227,4,151.0,78.0
3228,113,73.0,103.0
3229,140,71.0,131.0
3230,20,159.0,100.0
3231,158,127.0,53.0
3232,66,72.0,139.0
3233,45,157.0,125.0
3234,75,30.0,100.0
3235,20,40.0,123.0
3236,66,24.0,120.0
3237,67,25.0,100.0
3238,82,93.0,78.0
3239,155,112.0,126.0
3240,149,25.0,61.0
3241,0,51.0,152.0
3242,55,54.0,50.0
3243,33,42.0,26.0
3244,140,154.0,98.0
3245,63,61.0,138.0
3246,133,34.0,140.0
3247,81,4.0,124.0
3248,16,30.0,41.0
3249,14,72.0,108.0
3250,131,42.0,14.0
3251,24,101.0,22.0
3252,27,57.0,109.0
3253,139,99.0,147.0
3254,109,3.0,67.0
3255,42,62.0,131.0
3256,109,129.0,49.0
3257,139,128.0,42.0
3258,86,75.0,159.0
3259,7,20.0,17.0
3260,50,78.0,74.0
3261,49,151.0,145.0
3262,48,67.0,145.0
3263,18,37.0,48.0
3264,54,108.0,153.0
3265,91,27.0,38.0
3266,32,148.0,108.0
3267,115,101.0,134.0
3268,82,149.0,45.0
3269,74,110.0,138.0
3270,81,57.0,160.0
3271,67,13.0,88.0
3272,83,59.0,157.0
3273,58,87.0,108.0
3274,85,106.0,0.0
3275,51,19.0,59.0
3276,117,75.0,69.0
3277,77,159.0,87.0
3278,135,83.0,149.0
3279,152,3.0,64.0
3280,92,114.0,96.0
3281,125,63.0,36.0
3282,69,34.0,16.0
3283,14,83.0,41.0
3284,73,115.0,43.0
3285,38,135.0,17.0
3286,58,134.0,4.0
3287,160,145.0,116.0
3288,94,81.0,126.0
3289,92,64.0,77.0
3290,153,70.0,160.0
3291,30,28.0,6.0
3292,72,19.0,47.0
3293,102,66.0,134.0
3294,136,122.0,89.0
3295,62,46.0,135.0
3296,131,17.0,104.0
3297,127,16.0,78.0
3298,160,155.0,150.0
3299,70,29.0,134.0
3300,82,57.0,108.0
3301,149,32.0,125.0
3302,88,147.0,122.0
3303,108,13.0,15.0
3304,23,58.0,98.0
3305,84,45.0,21.0
3306,6,102.0,141.0
3307,27,115.0,124.0
3308,109,5.0,93.0
3309,14,28.0,88.0
3310,35,152.0,133.0
3311,112,136.0,125.0
3312,141,121.0,5.0
3313,101,104.0,1.0
3314,13,36.0,108.0
3315,96,7.0,14.0
3316,9,34.0,95.0
3317,126,119.0,11.0
3318,90,12.0,56.0
3319,136,120.0,17.0
3320,103,126.0,54.0
3321,117,39.0,30.0
3322,63,43.0,128.0
3323,78,89.0,71.0
3324,1,26.0,47.0
3325,32,47.0,149.0
3326,105,0.0,103.0
3327,59,75.0,12.0
3328,20,118.0,69.0
3329,123,48.0,23.0
3330,1,75.0,133.0
3331,129,106.0,112.0
3332,35,29.0,100.0
3333,36,140.0,130.0
3334,59,39.0,151.0
3335,80,143.0,4.0
3336,13,106.0,22.0
3337,113,81.0,155.0
3338,128,55.0,32.0
3339,149,33.0,85.0
3340,65,22.0,95.0
3341,97,91.0,70.0
3342,143,6.0,111.0
3343,101,146.0,121.0
3344,1,56.0,7.0
3345,64,57.0,25.0
3346,49,75.0,92.0
3347,100,42.0,41.0
3348,32,1.0,68.0
3349,85,54.0,93.0
3350,98,102.0,61.0
3351,56,143.0,102.0
3352,6,40.0,82.0
3353,75,30.0,41.0
3354,12,6.0,64.0
3355,21,34.0,73.0
3356,76,53.0,73.0
3357,96,29.0,44.0
3358,33,159.0,38.0
3359,75,21.0,131.0
3360,136,51.0,92.0
3361,155,160.0,84.0
3362,101,81.0,46.0
3363,115,86.0,29.0
3364,89,93.0,112.0
3365,123,8.0,13.0
3366,0,121.0,105.0
3367,2,38.0,46.0
3368,94,160.0,80.0
3369,107,135.0,137.0
3370,57,16.0,152.0
3371,92,142.0,138.0
3372,151,133.0,143.0
3373,119,1.0,154.0
3374,93,76.0,68.0
3375,26,1.0,118.0
3376,147,48.0,38.0
3377,141,55.0,45.0
3378,96,80.0,6.0
3379,49,151.0,42.0
3380,133,97.0,69.0
3381,86,109.0,45.0
3382,86,6.0,63.0
3383,88,48.0,138.0
3384,77,46.0,66.0
3385,103,96.0,82.0
3386,111,41.0,36.0
3387,158,90.0,12.0
3388,30,85.0,137.0
3389,70,58.0,120.0
3390,150,31.0,47.0
3391,107,31.0,12.0
3392,60,136.0,103.0
3393,15,121.0,150.0
3394,80,123.0,120.0
3395,32,50.0,134.0
3396,31,93.0,16.0
3397,110,74.0,30.0
3398,31,111.0,63.0
3399,9,77.0,147.0
3400,154,78.0,32.0
3401,52,134.0,120.0
3402,114,130.0,139.0
3403,4,28.0,38.0
3404,86,61.0,106.0
3405,72,99.0,108.0
3406,123,102.0,115.0
3407,16,124.0,156.0
3408,136,153.0,66.0
3409,80,63.0,132.0
3410,15,22.0,32.0
3411,149,86.0,84.0
3412,50,55.0,118.0
3413,29,53.0,89.0
3414,144,147.0,5.0
3415,72,85.0,82.0
3416,27,17.0,44.0
3417,39,30.0,86.0
3418,74,31.0,105.0
3419,50,160.0,3.0
3420,131,123.0,38.0
3421,126,24.0,157.0
3422,125,138.0,36.0
3423,87,22.0,30.0
3424,149,63.0,131.0
3425,3,12.0,130.0
3426,116,20.0,129.0
3427,81,14.0,135.0
3428,7,27.0,81.0
3429,76,103.0,28.0
3430,47,30.0,110.0
3431,52,32.0,2.0
3432,157,120.0,109.0
3433,34,120.0,49.0
3434,143,124.0,51.0
3435,13,29.0,102.0
3436,145,68.0,139.0
3437,4,133.0,135.0
3438,119,147.0,110.0
3439,48,149.0,47.0
3440,148,3.0,74.0
3441,152,65.0,153.0
3442,73,54.0,104.0
3443,31,33.0,81.0
3444,36,63.0,30.0
3445,107,45.0,160.0
3446,41,144.0,149.0
3447,155,59.0,142.0
3448,138,28.0,61.0
3449,124,30.0,38.0
3450,62,67.0,20.0
3451,125,15.0,67.0
3452,60,2.0,8.0
3453,18,135.0,155.0
3454,63,115.0,56.0
3455,130,0.0,29.0
3456,51,16.0,98.0
3457,35,117.0,78.0
3458,60,110.0,68.0
3459,70,105.0,15.0
3460,142,129.0,124.0
3461,150,117.0,9.0
3462,43,29.0,2.0
3463,112,158.0,1.0
3464,84,17.0,39.0
3465,99,120.0,24.0
3466,43,104.0,148.0
3467,2,21.0,36.0
3468,55,19.0,60.0
3469,65,76.0,154.0
3470,8,19.0,122.0
3471,129,158.0,68.0
3472,18,16.0,81.0
3473,9,14.0,153.0
3474,67,139.0,112.0
3475,10,135.0,78.0
3476,51,17.0,112.0
3477,83,32.0,118.0
3478,55,62.0,14.0
3479,49,116.0,14.0
3480,128,156.0,151.0
3481,127,43.0,115.0
3482,136,0.0,43.0
3483,97,98.0,57.0
3484,129,96.0,77.0
3485,84,103.0,87.0
3486,107,110.0,34.0
3487,22,62.0,43.0
3488,99,119.0,19.0
3489,41,127.0,57.0
3490,10,49.0,160.0
3491,137,129.0,41.0
3492,97,149.0,74.0
3493,75,40.0,142.0
3494,95,104.0,46.0
3495,130,18.0,28.0
3496,113,4.0,148.0
3497,50,137.0,147.0
3498,141,6.0,67.0
3499,111,90.0,21.0
3500,120,151.0,82.0
3501,97,139.0,39.0
3502,35,81.0,82.0
3503,141,36.0,135.0
3504,16,44.0,2.0
3505,19,9.0,148.0
3506,92,57.0,143.0
3507,99,153.0,65.0
3508,10,79.0,137.0
3509,121,136.0,104.0
3510,22,100.0,113.0
3511,111,13.0,14.0
3512,22,128.0,49.0
3513,85,110.0,30.0
3514,23,47.0,56.0
3515,38,154.0,105.0
3516,84,151.0,141.0
3517,37,93.0,35.0
3518,5,13.0,54.0
3519,141,79.0,76.0
3520,119,34.0,120.0
3521,21,49.0,63.0
3522,136,155.0,12.0
3523,8,11.0,75.0
3524,53,10.0,4.0
3525,39,126.0,113.0
3526,104,30.0,145.0
3527,22,61.0,127.0
3528,50,152.0,45.0
3529,77,138.0,62.0
3530,110,61.0,18.0
3531,34,68.0,23.0
3532,99,54.0,102.0
3533,64,102.0,137.0
3534,52,118.0,41.0
3535,103,99.0,144.0
3536,120,36.0,92.0
3537,120,98.0,109.0
3538,32,79.0,51.0
3539,151,4.0,92.0
3540,16,10.0,132.0
3541,81,140.0,108.0
3542,54,7.0,156.0
3543,146,43.0,74.0
3544,128,54.0,111.0
3545,42,140.0,122.0
3546,157,79.0,122.0
3547,75,129.0,68.0
3548,119,143.0,160.0
3549,152,70.0,6.0
3550,33,117.0,159.0
3551,101,133.0,111.0
3552,37,45.0,10.0
3553,19,145.0,98.0
3554,69,113.0,157.0
3555,11,9.0,122.0
3556,74,90.0,139.0
3557,36,96.0,42.0
3558,95,138.0,10.0
3559,59,99.0,81.0
3560,141,83.0,22.0
3561,154,87.0,28.0
3562,100,132.0,94.0
3563,17,136.0,128.0
3564,22,16.0,97.0
3565,113,111.0,154.0
3566,100,71.0,124.0
3567,80,100.0,44.0
3568,109,102.0,84.0
3569,18,126.0,65.0
3570,107,109.0,104.0
3571,160,141.0,132.0
3572,100,97.0,34.0
3573,53,79.0,109.0
3574,100,59.0,33.0
3575,144,130.0,29.0
3576,31,148.0,11.0
3577,48,62.0,38.0
3578,150,38.0,133.0
3579,160,68.0,89.0
3580,53,52.0,154.0
3581,25,82.0,63.0
3582,24,41.0,157.0
3583,115,157.0,66.0
3584,77,39.0,52.0
3585,68,20.0,118.0
3586,61,121.0,133.0
3587,126,46.0,8.0
3588,78,128.0,101.0
3589,139,95.0,90.0
3590,82,97.0,119.0
3591,57,95.0,3.0
3592,84,3.0,40.0
3593,8,151.0,63.0
3594,97,157.0,59.0
3595,98,47.0,16.0
3596,21,47.0,123.0
3597,112,5.0,108.0
3598,126,31.0,59.0
3599,122,134.0,46.0
3600,70,28.0,139.0
3601,63,46.0,131.0
3602,90,81.0,150.0
3603,23,78.0,41.0
3604,4,41.0,85.0
3605,100,13.0,125.0
3606,107,22.0,92.0
3607,8,67.0,4.0
3608,6,127.0,107.0
3609,69,151.0,115.0
3610,158,10.0,123.0
3611,88,53.0,82.0
3612,126,57.0,130.0
3613,105,14.0,140.0
3614,137,120.0,6.0
3615,59,87.0,137.0
3616,34,31.0,151.0
3617,67,14.0,10.0
3618,102,28.0,99.0
3619,57,153.0,35.0
3620,106,131.0,105.0
3621,22,150.0,158.0
3622,88,138.0,113.0
3623,51,112.0,106.0
3624,116,98.0,151.0
3625,145,127.0,15.0
3626,110,17.0,54.0
3627,15,96.0,27.0
3628,159,73.0,68.0
3629,0,130.0,89.0
3630,40,81.0,101.0
3631,151,23.0,62.0
3632,81,95.0,3.0
3633,42,26.0,107.0
3634,117,75.0,122.0
3635,93,104.0,64.0
3636,1,36.0,98.0
3637,14,61.0,131.0
3638,46,90.0,56.0
3639,98,72.0,139.0
3640,86,111.0,5.0
3641,57,23.0,107.0
3642,4,114.0,80.0
3643,79,16.0,87.0
3644,88,153.0,87.0
3645,62,29.0,95.0
3646,16,104.0,148.0
3647,19,146.0,45.0
3648,61,74.0,82.0
3649,113,144.0,110.0
3650,71,36.0,11.0
3651,106,15.0,56.0
3652,158,69.0,62.0
3653,19,11.0,160.0
3654,156,12.0,50.0
3655,1,2.0,0.0
3656,119,146.0,76.0
3657,65,63.0,60.0
3658,11,68.0,114.0
3659,145,102.0,155.0
3660,106,96.0,71.0
3661,66,126.0,7.0
3662,51,49.0,153.0
3663,125,61.0,17.0
3664,93,44.0,84.0
3665,1,140.0,127.0
3666,150,98.0,35.0
3667,110,107.0,25.0
3668,48,147.0,140.0
3669,114,130.0,138.0
3670,73,34.0,78.0
3671,26,150.0,135.0
3672,98,48.0,1.0
3673,153,80.0,82.0
3674,132,115.0,37.0
3675,31,85.0,10.0
3676,18,68.0,100.0
3677,134,72.0,26.0
3678,155,75.0,97.0
3679,51,141.0,31.0
3680,117,101.0,140.0
3681,77,30.0,157.0
3682,150,29.0,32.0
3683,73,49.0,141.0
3684,88,86.0,36.0
3685,24,114.0,152.0
3686,135,144.0,49.0
3687,19,37.0,137.0
3688,74,102.0,37.0
3689,40,121.0,99.0
3690,56,81.0,3.0
3691,152,32.0,94.0
3692,97,51.0,107.0
3693,58,87.0,137.0
3694,27,72.0,121.0
3695,141,61.0,48.0
3696,26,117.0,63.0
3697,85,147.0,115.0
3698,93,51.0,76.0
3699,47,112.0,152.0
3700,157,133.0,114.0
3701,115,66.0,99.0
3702,62,159.0,60.0
3703,66,38.0,127.0
3704,38,90.0,8.0
3705,108,29.0,89.0
3706,121,27.0,106.0
3707,143,94.0,147.0
3708,52,70.0,69.0
3709,49,102.0,64.0
3710,108,23.0,28.0
3711,64,136.0,102.0
3712,121,71.0,95.0
3713,113,96.0,18.0
3714,9,16.0,111.0
3715,160,140.0,2.0
3716,71,44.0,152.0
3717,68,26.0,78.0
3718,137,6.0,20.0
3719,138,63.0,40.0
3720,154,92.0,49.0
3721,41,48.0,32.0
3722,38,21.0,114.0
3723,150,123.0,20.0
3724,134,68.0,0.0
3725,118,87.0,85.0
3726,115,26.0,139.0
3727,64,133.0,140.0
3728,130,48.0,63.0
3729,10,24.0,5.0
3730,54,7.0,135.0
3731,72,30.0,129.0
3732,53,143.0,8.0
3733,27,81.0,71.0
3734,144,132.0,19.0
3735,16,75.0,134.0
3736,85,154.0,67.0
3737,30,63.0,130.0
3738,158,116.0,74.0
3739,6,25.0,139.0
3740,17,154.0,54.0
3741,63,155.0,152.0
3742,133,129.0,154.0
3743,134,116.0,119.0
3744,108,158.0,120.0
3745,2,63.0,61.0
3746,152,141.0,128.0
3747,59,94.0,56.0
3748,140,118.0,138.0
3749,144,84.0,139.0
3750,24,99.0,0.0
3751,130,23.0,93.0
3752,113,59.0,40.0
3753,83,58.0,65.0
3754,81,51.0,63.0
3755,102,148.0,31.0
3756,92,28.0,147.0
3757,3,149.0,58.0
3758,149,91.0,51.0
3759,86,110.0,7.0
3760,94,17.0,159.0
3761,39,141.0,95.0
3762,132,152.0,60.0
3763,5,14.0,55.0
3764,66,76.0,11.0
3765,145,5.0,58.0
3766,33,91.0,8.0
3767,22,3.0,137.0
3768,127,111.0,2.0
3769,76,144.0,67.0
3770,112,73.0,137.0
3771,5,137.0,73.0
3772,121,140.0,111.0
3773,41,59.0,58.0
3774,3,14.0,103.0
3775,132,104.0,124.0
3776,13,102.0,85.0
3777,38,152.0,100.0
3778,115,64.0,34.0
3779,119,34.0,44.0
3780,56,31.0,63.0
3781,43,110.0,24.0
3782,11,18.0,143.0
3783,156,34.0,102.0
3784,78,103.0,72.0
3785,25,90.0,116.0
3786,88,94.0,128.0
3787,98,12.0,84.0
3788,111,80.0,50.0
3789,84,78.0,26.0
3790,28,97.0,73.0
3791,61,112.0,79.0
3792,5,73.0,106.0
3793,64,72.0,18.0
3794,59,118.0,74.0
3795,31,56.0,29.0
3796,90,114.0,143.0
3797,157,3.0,66.0
3798,15,111.0,145.0
3799,62,44.0,0.0
3800,17,150.0,141.0
3801,113,54.0,68.0
3802,101,145.0,96.0
3803,77,157.0,6.0
3804,82,39.0,32.0
3805,2,131.0,25.0
3806,36,57.0,11.0
3807,102,30.0,140.0
3808,54,81.0,139.0
3809,155,9.0,7.0
3810,86,18.0,50.0
3811,52,55.0,159.0
3812,41,112.0,96.0
3813,57,81.0,45.0
3814,94,49.0,121.0
3815,140,89.0,104.0
3816,77,42.0,114.0
3817,12,126.0,127.0
3818,43,7.0,155.0
3819,20,116.0,128.0
3820,69,105.0,93.0
3821,77,122.0,22.0
3822,45,76.0,136.0
3823,30,83.0,87.0
3824,146,115.0,97.0
3825,50,131.0,102.0
3826,50,44.0,1.0
3827,38,96.0,18.0
3828,70,127.0,151.0
3829,38,122.0,90.0
3830,66,145.0,72.0
3831,45,46.0,157.0
3832,117,71.0,46.0
3833,55,32.0,31.0
3834,100,140.0,66.0
3835,50,42.0,92.0
3836,35,97.0,150.0
3837,24,26.0,141.0
3838,96,61.0,115.0
3839,59,29.0,70.0
3840,4,64.0,130.0
3841,40,127.0,46.0
3842,25,13.0,72.0
3843,116,113.0,0.0
3844,58,18.0,105.0
3845,74,64.0,159.0
3846,23,92.0,73.0
3847,34,111.0,114.0
3848,134,59.0,7.0
3849,98,36.0,109.0
3850,112,66.0,136.0
3851,29,124.0,113.0
3852,83,148.0,99.0
3853,44,127.0,27.0
3854,156,29.0,86.0
3855,79,43.0,117.0
3856,89,59.0,135.0
3857,83,91.0,79.0
3858,44,4.0,32.0
3859,145,118.0,47.0
3860,137,7.0,67.0
3861,158,108.0,82.0
3862,104,119.0,91.0
3863,75,12.0,74.0
3864,97,5.0,137.0
3865,94,23.0,36.0
3866,82,34.0,73.0
3867,155,105.0,73.0
3868,91,74.0,63.0
3869,97,72.0,12.0
3870,67,7.0,110.0
3871,124,19.0,96.0
3872,81,72.0,71.0
3873,66,56.0,160.0
3874,131,99.0,79.0
3875,144,103.0,81.0
3876,19,85.0,11.0
3877,58,3.0,120.0
3878,141,101.0,67.0
3879,100,11.0,57.0
3880,159,72.0,93.0
3881,81,116.0,54.0
3882,156,109.0,27.0
3883,139,92.0,93.0
3884,89,50.0,53.0
3885,144,106.0,18.0
3886,58,116.0,72.0
3887,34,65.0,94.0
3888,135,29.0,75.0
3889,57,129.0,38.0
3890,38,136.0,111.0
3891,31,146.0,147.0
3892,138,12.0,9.0
3893,134,158.0,35.0
3894,7,91.0,80.0
3895,154,83.0,11.0
3896,46,142.0,128.0
3897,76,144.0,27.0
3898,34,116.0,68.0
3899,34,43.0,123.0
3900,104,96.0,160.0
3901,15,65.0,119.0
3902,128,145.0,3.0
3903,118,54.0,111.0
3904,105,10.0,101.0
3905,13,71.0,156.0
3906,138,59.0,34.0
3907,13,11.0,52.0
3908,91,159.0,116.0
3909,76,7.0,64.0
3910,88,48.0,32.0
3911,81,137.0,128.0
3912,156,96.0,115.0
3913,128,32.0,101.0
3914,28,104.0,134.0
3915,80,94.0,15.0
3916,111,101.0,7.0
3917,113,14.0,59.0
3918,67,154.0,84.0
3919,87,107.0,118.0
3920,109,3.0,50.0
3921,149,80.0,8.0
3922,48,68.0,67.0
3923,30,7.0,93.0
3924,86,128.0,75.0
3925,67,153.0,31.0
3926,139,17.0,4.0
3927,1,137.0,64.0
3928,89,24.0,8.0
3929,112,107.0,128.0
3930,9,77.0,113.0
3931,15,102.0,53.0
3932,89,99.0,21.0
3933,72,41.0,108.0
3934,39,118.0,2.0
3935,74,34.0,141.0
